2025-04-19 02:11:41 root         INFO     Starting GetRecords Consumer
2025-04-19 02:12:07 root         INFO     Read User Session {'session_id': '89575bf6-f844-48a0-8250-8f78c4c3ad53', 'customer_number': 416, 'city': 'Madrid', 'country': 'Spain', 'credit_limit': 126540, 'browse_history': [{'product_code': 'S18_3685', 'quantity': '8', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49662502041700141014410657029358292389228424541541236770
2025-04-19 02:12:07 root         INFO     Processed User Session {'session_id': '89575bf6-f844-48a0-8250-8f78c4c3ad53', 'customer_number': 416, 'city': 'Madrid', 'country': 'Spain', 'credit_limit': 126540, 'browse_history': [{'product_code': 'S18_3685', 'quantity': '8', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 7, 701094), 'overall_product_quantity': 8, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
2025-04-19 02:12:07 root         INFO     Produced record 49662503229504732523750869738621100121574983005693280274 to Shard shardId-000000000001


2025-04-19 02:12:07 root         INFO     Read User Session {'session_id': '5ac3cff9-6240-4adb-a866-f568d5deb1dc', 'customer_number': 215, 'city': 'Boston', 'country': 'USA', 'credit_limit': 52244, 'browse_history': [{'product_code': 'S24_2972', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S24_3856', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S18_3278', 'quantity': '2', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49662502041700141014410657029925278598627686174234247202
2025-04-19 02:12:07 root         INFO     Processed User Session {'session_id': '5ac3cff9-6240-4adb-a866-f568d5deb1dc', 'customer_number': 215, 'city': 'Boston', 'country': 'USA', 'credit_limit': 52244, 'browse_history': [{'product_code': 'S24_2972', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S24_3856', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S18_3278', 'quantity': '2', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 7, 723700), 'overall_product_quantity': 18, 'overall_in_shopping_cart': 18, 'total_different_products': 3}
2025-04-19 02:12:07 root         INFO     Produced record 49662503229504732523750869738658576821983036510109171730 to Shard shardId-000000000001


2025-04-19 02:12:07 root         INFO     Read User Session {'session_id': 'f54c6044-d5df-442c-8ad0-351f1b541d0a', 'customer_number': 234, 'city': 'Nashua', 'country': 'USA', 'credit_limit': 106051, 'browse_history': [{'product_code': 'S12_2823', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S24_4278', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_4278', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S12_1666', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S24_2011', 'quantity': '2', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49662502041722441759609187631552770431038369141096448050
2025-04-19 02:12:07 root         INFO     Processed User Session {'session_id': 'f54c6044-d5df-442c-8ad0-351f1b541d0a', 'customer_number': 234, 'city': 'Nashua', 'country': 'USA', 'credit_limit': 106051, 'browse_history': [{'product_code': 'S12_2823', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S24_4278', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_4278', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S12_1666', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S24_2011', 'quantity': '2', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 7, 824137), 'overall_product_quantity': 16, 'overall_in_shopping_cart': 6, 'total_different_products': 5}
2025-04-19 02:12:07 root         INFO     Produced record 49662503229504732523750869738831453214187928482092154898 to Shard shardId-000000000001


2025-04-19 02:12:07 root         INFO     Read User Session {'session_id': '00805345-dafa-4c1d-a720-be6d4c457043', 'customer_number': 327, 'city': 'Kobenhavn', 'country': 'Denmark', 'credit_limit': 70165, 'browse_history': [{'product_code': 'S24_2011', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S50_1514', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S700_1691', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S12_2823', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S24_2011', 'quantity': '3', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49662502041722441759609187632771367657209916654870331442
2025-04-19 02:12:07 root         INFO     Processed User Session {'session_id': '00805345-dafa-4c1d-a720-be6d4c457043', 'customer_number': 327, 'city': 'Kobenhavn', 'country': 'Denmark', 'credit_limit': 70165, 'browse_history': [{'product_code': 'S24_2011', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S50_1514', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S700_1691', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S12_2823', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S24_2011', 'quantity': '3', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 7, 844318), 'overall_product_quantity': 39, 'overall_in_shopping_cart': 22, 'total_different_products': 5}
2025-04-19 02:12:07 root         INFO     Produced record 49662503229504732523750869738866512062956752728158634002 to Shard shardId-000000000001


2025-04-19 02:12:07 root         INFO     Read User Session {'session_id': '2323f407-606b-47eb-ba0e-95f5c9718f18', 'customer_number': 465, 'city': 'Brickhaven', 'country': 'USA', 'credit_limit': 77774, 'browse_history': [{'product_code': 'S24_1046', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_3482', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S32_4289', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S32_3522', 'quantity': '6', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49662502041722441759609187633970622070267630170568392754
2025-04-19 02:12:07 root         INFO     Processed User Session {'session_id': '2323f407-606b-47eb-ba0e-95f5c9718f18', 'customer_number': 465, 'city': 'Brickhaven', 'country': 'USA', 'credit_limit': 77774, 'browse_history': [{'product_code': 'S24_1046', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_3482', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S32_4289', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S32_3522', 'quantity': '6', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 7, 864095), 'overall_product_quantity': 14, 'overall_in_shopping_cart': 12, 'total_different_products': 4}
2025-04-19 02:12:07 root         INFO     Produced record 49662503229504732523750869738897944134266733086700994578 to Shard shardId-000000000001


2025-04-19 02:12:07 root         INFO     Read User Session {'session_id': '59e909f8-412f-46be-9edd-f4660704cccc', 'customer_number': 292, 'city': 'North Sydney', 'country': 'Australia', 'credit_limit': 83767, 'browse_history': [{'product_code': 'S24_4278', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_3320', 'quantity': '8', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49662502041722441759609187635892814123454892826093944882
2025-04-19 02:12:07 root         INFO     Processed User Session {'session_id': '59e909f8-412f-46be-9edd-f4660704cccc', 'customer_number': 292, 'city': 'North Sydney', 'country': 'Australia', 'credit_limit': 83767, 'browse_history': [{'product_code': 'S24_4278', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_3320', 'quantity': '8', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 7, 885909), 'overall_product_quantity': 18, 'overall_in_shopping_cart': 8, 'total_different_products': 2}
2025-04-19 02:12:07 root         INFO     Produced record 49662503229504732523750869738939047612133630478641004562 to Shard shardId-000000000001


2025-04-19 02:12:10 root         INFO     Read User Session {'session_id': '137fb2d8-4b74-46c8-adba-690648dfc1e6', 'customer_number': 162, 'city': 'Bridgewater', 'country': 'USA', 'credit_limit': 26757, 'browse_history': [{'product_code': 'S24_4258', 'quantity': '7', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49662502041655539524013595792229207258805110374764904450
2025-04-19 02:12:10 root         INFO     Processed User Session {'session_id': '137fb2d8-4b74-46c8-adba-690648dfc1e6', 'customer_number': 162, 'city': 'Bridgewater', 'country': 'USA', 'credit_limit': 26757, 'browse_history': [{'product_code': 'S24_4258', 'quantity': '7', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 10, 8999), 'overall_product_quantity': 7, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
2025-04-19 02:12:10 root         INFO     Produced record 49662503229482431778552339119232070147386143808633700354 to Shard shardId-000000000000


2025-04-19 02:12:10 root         INFO     Read User Session {'session_id': '2d072449-c725-4bc4-bd87-2e636915360e', 'customer_number': 149, 'city': 'Montréal', 'country': 'Canada', 'credit_limit': 54937, 'browse_history': [{'product_code': 'S10_4757', 'quantity': '5', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49662502041655539524013595793459893743172804317724803074
2025-04-19 02:12:10 root         INFO     Processed User Session {'session_id': '2d072449-c725-4bc4-bd87-2e636915360e', 'customer_number': 149, 'city': 'Montréal', 'country': 'Canada', 'credit_limit': 54937, 'browse_history': [{'product_code': 'S10_4757', 'quantity': '5', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 10, 33112), 'overall_product_quantity': 5, 'overall_in_shopping_cart': 5, 'total_different_products': 1}
2025-04-19 02:12:10 root         INFO     Produced record 49662503229482431778552339119279218254351114346447241218 to Shard shardId-000000000000


2025-04-19 02:12:10 root         INFO     Read User Session {'session_id': '398cbafb-7971-4d87-b8e2-4dcae76f53ba', 'customer_number': 235, 'city': 'Brisbane', 'country': 'USA', 'credit_limit': 72707, 'browse_history': [{'product_code': 'S18_3259', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_2319', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S700_1138', 'quantity': '6', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49662502041655539524013595794310977520181504287510102018
2025-04-19 02:12:10 root         INFO     Processed User Session {'session_id': '398cbafb-7971-4d87-b8e2-4dcae76f53ba', 'customer_number': 235, 'city': 'Brisbane', 'country': 'USA', 'credit_limit': 72707, 'browse_history': [{'product_code': 'S18_3259', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_2319', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S700_1138', 'quantity': '6', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 10, 56590), 'overall_product_quantity': 17, 'overall_in_shopping_cart': 10, 'total_different_products': 3}
2025-04-19 02:12:10 root         INFO     Produced record 49662503229482431778552339119310650325661094704989601794 to Shard shardId-000000000000


2025-04-19 02:12:10 root         INFO     Read User Session {'session_id': 'afcf2f0a-dfce-4688-962c-ac3bf87b9ce6', 'customer_number': 386, 'city': 'Pasadena', 'country': 'USA', 'credit_limit': 92985, 'browse_history': [{'product_code': 'S18_2625', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S24_3432', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S12_3891', 'quantity': '2', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49662502041655539524013595795923684563547421324555059202
2025-04-19 02:12:10 root         INFO     Processed User Session {'session_id': 'afcf2f0a-dfce-4688-962c-ac3bf87b9ce6', 'customer_number': 386, 'city': 'Pasadena', 'country': 'USA', 'credit_limit': 92985, 'browse_history': [{'product_code': 'S18_2625', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S24_3432', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S12_3891', 'quantity': '2', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 10, 77030), 'overall_product_quantity': 13, 'overall_in_shopping_cart': 11, 'total_different_products': 3}
2025-04-19 02:12:10 root         INFO     Produced record 49662503229482431778552339119348127026069148209405493250 to Shard shardId-000000000000


2025-04-19 02:12:10 root         INFO     Read User Session {'session_id': 'cb5ea907-2639-441a-a1d2-51a954424ad5', 'customer_number': 348, 'city': 'Los Angeles', 'country': 'USA', 'credit_limit': 77691, 'browse_history': [{'product_code': 'S18_3259', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S18_1342', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S50_4713', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_3140', 'quantity': '4', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49662502041655539524013595798156570552375643677980098562
2025-04-19 02:12:10 root         INFO     Processed User Session {'session_id': 'cb5ea907-2639-441a-a1d2-51a954424ad5', 'customer_number': 348, 'city': 'Los Angeles', 'country': 'USA', 'credit_limit': 77691, 'browse_history': [{'product_code': 'S18_3259', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S18_1342', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S50_4713', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_3140', 'quantity': '4', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 10, 97845), 'overall_product_quantity': 15, 'overall_in_shopping_cart': 14, 'total_different_products': 4}
2025-04-19 02:12:10 root         INFO     Produced record 49662503229482431778552339119392857281394889488869621762 to Shard shardId-000000000000


2025-04-19 02:12:10 root         INFO     Read User Session {'session_id': 'c9741332-dae8-4da1-9471-54ece1e7a56d', 'customer_number': 444, 'city': 'Bergamo', 'country': 'Italy', 'credit_limit': 102116, 'browse_history': [{'product_code': 'S12_3148', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_3136', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S24_3432', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S700_2824', 'quantity': '3', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49662502041677840269212126430959841421008419467573592082
2025-04-19 02:12:10 root         INFO     Processed User Session {'session_id': 'c9741332-dae8-4da1-9471-54ece1e7a56d', 'customer_number': 444, 'city': 'Bergamo', 'country': 'Italy', 'credit_limit': 102116, 'browse_history': [{'product_code': 'S12_3148', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_3136', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S24_3432', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S700_2824', 'quantity': '3', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 10, 197910), 'overall_product_quantity': 25, 'overall_in_shopping_cart': 16, 'total_different_products': 4}
2025-04-19 02:12:10 root         INFO     Produced record 49662503229482431778552339119556062267042864427454955522 to Shard shardId-000000000000


2025-04-19 02:12:10 root         INFO     Read User Session {'session_id': '317695aa-fe9d-4eae-bcbb-d24054bfc881', 'customer_number': 263, 'city': 'Hatfield', 'country': 'South Africa', 'credit_limit': 68580, 'browse_history': [{'product_code': 'S700_2047', 'quantity': '1', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49662502041677840269212126431744434277938314557872144402
